,text,meta,_input_hash,_task_hash,label,score,priority,spans,_session_id,_view_id,answer,options,accept,class,len
274,"So I would say that we are doing this transformation from a position of strength, and I'm really proud ofthe team that have done all of these changes and transformation in the last 12 months and deliveringthese results at the same time. And it really sets us up for continuing to be very competitive in this marketand definitely continue to be the leader in this market.","{'meta': 'Verizon Communications Inc., Q2 2019 Earnings Call, Aug 01, 2019'}",-368080823,-885312706,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Release'],Release,1
275,"So for that future, we decided to establish a SoftBank Vision Fund. To conclude, AI will redefine all industries and AI is -- should be the biggest revolution in human history. And winners in AI will be winners in the future.","{'meta': 'SoftBank Group Corp., Q1 2019 Earnings Call, Aug 06, 2018'}",493935081,-304018220,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Plan'],Plan,1
276,"Comparedwith the Rakuten, they rolled out once in the financial business and other services in a way where thereis a little bit of catching up for us to do. But we have telecommunications which is a big base and then gointo life design. In their case, their life design is not a great source of income, but now they are makinghuge investment getting into telecommunications.","{'meta': 'KDDI Corporation, 2019 Earnings Call, May 15, 2019'}",-480031066,-702682020,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Pilot'],Pilot,1
277,"And thesecond is why now is because we're closing the era of the integration process, which is behind us now. We're disbanding the integration team, and we are putting in place the team to drive a real commercialtransformation going forward. And so bringing, in some respects, the next generation forward as wellis a critical piece of that story as well.","{'meta': 'LafargeHolcim Ltd., H1 2016 Earnings Call, Aug 05, 2016'}",1424581368,1595009683,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Plan'],Plan,1
278,"S&P Global Inc. 5Moreover, tight capital discipline and stronger contribution from efficiency measures allow us to achieve anUpstream cash breakeven below $50 per barrel. Compared to 2017, Upstream division generated aroundEUR 1.1 billion of additional operating cash flow from higher realization prices, higher production and fromefficiency and digitalization that were in line with the plan, partially offset by higher working capital. In Downstream, we continue building on our strengths.","{'meta': 'Repsol, S.A., Q4 2018 Earnings Call, Feb 28, 2019'}",2010381872,-495635304,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Release'],Release,1
279,"Weixin recorded solid growth in terms of users, time spent and activities. Asthe largest social communication platform in China, Weixin continues to add daily active users and per-user messages, both delivering digit -- double-digit growth rates year-on-year. In particular, users arespending more time in Moments as well as Mini Games within Weixin.","{'meta': 'Tencent Holdings Limited, Q2 2018 Earnings Call, Aug 15, 2018'}",1842781712,1000076364,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Release'],Release,1
280,"We do have a large project going and are making a big investment in this. From our point of view,autonomy is sort of the mother of all AI projects. And the autonomous systems can be used in a varietyof ways, and a vehicle is only one, but there are many different areas of it.","{'meta': 'Apple Inc., Q3 2017 Earnings Call, Aug 01, 2017'}",-1997258686,1554789357,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Pilot'],Pilot,1
281,"You'll be able to experience the Google Assistant in products like our new messaging app, Allo, andour voice activated device, Google Home, and we can't wait to show you what else we are working on inthis area. Second, machine learning. As I said, machine learning is the engine that will drive our future, and it'salready making our products better and helping users every day.","{'meta': 'Alphabet Inc., Q2 2016 Earnings Call, Jul 28, 2016'}",-1959786624,-2085639040,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Pilot'],Pilot,1
282,"Americas orders weresteady, with base orders slightly down. The United States delivered 9% growth overall, with 9% in baseorders mainly driven by transmission and distribution, robotics and port facilities. Canada was weak acrossall sectors, as heavy industry weighs on overall demand.","{'meta': 'ABB Ltd, Q4 2016 Earnings Call, Feb 08, 2017'}",901215066,758370457,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Release'],Release,1
283,"As you know, the retailing business, for example, is in massive strategic turmoil, and the impactof digital and the need for retailers to reinvent themselves is an extraordinary, in many ways, kind ofexistential kind of imperative. And I think that companies, like Capital One, that are doing very significantinvestments in digital and in mobile and in not just the customer experience associated with that, butall the underlying infrastructure that is behind what it takes to actually innovate in digital. Companieslike ours, I think, are in a very good position to partner with retailers and help them strategically andactually in terms of real product innovation and execution in that transformation.","{'meta': 'Capital One Financial Corporation, Q1 2015 Earnings Call, Apr 23, 2015'}",1841376417,-2081902635,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Plan'],Plan,1
284,"It is up and running. We have now a transformation plan whichis translated in each of the 24 BUs we have in our group. We have a performance map to describe thepath, the transformation path in each of these 24 BUs.","{'meta': 'ENGIE SA, 2016 Earnings Call, Mar 02, 2017'}",-265978381,-2105074881,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Plan'],Plan,1
285,"We have also been veryactive and very successful in spectrum acquisition. As you know, this is a raw material of our industry,the mobile part. And in quite a number of countries, starting with France, clearly, we have been able toconsolidate, to strengthen, to enrich our spectrum portfolio in those countries.","{'meta': 'Orange, 2015 Earnings Call, Feb 16, 2016'}",-246178588,1225910777,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Release'],Release,1
286,"well. I think for the next level of collaboration, of course, we will extend the ground base for bringingthe assets to multiple fronts, such as social commerce and to [ e- ] business as well. So right now, we arecontinuing our discussion, and we should have more updates in the near future.","{'meta': 'JD.com, Inc., Q3 2018 Earnings Call, Nov 19, 2018'}",1970659960,-113685405,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Advanced'],Advanced,1
287,"We expectcommercial unearned revenue of $20.2 billion to $20.4 billion, in line with historic seasonality. We continueto expect some volatility in our transactional business due to macroeconomic conditions and the ongoingshift to the cloud. Third, CapEx.","{'meta': 'Microsoft Corporation, Q2 2017 Earnings Call, Jan 26, 2017'}",-1926722487,548825377,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Pilot'],Pilot,1
288,"Andthen, we have about 10% to 16%, which is the commissioning. That's not necessarily about investment indigitalization, but that's about removing legacy system. This will allow us then clearly to free up resourcesfor further investment in digitalization.","{'meta': 'Allianz SE, Q4 2018 Earnings Call, Feb 15, 2019'}",-1787224530,183308203,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Pilot'],Pilot,1
289,"As you have seen in the different regions that Jaime was explaining, everywhere,we have been containing costs in 2017 well below the growth of revenue and below inflation as wellwith the exception of the U.S. as I commented. That has also to do with the transformation because itis through digital that we can originate business at lower cost. Of course, there are some things that arevery inertial.","{'meta': 'Banco Bilbao Vizcaya Argentaria, S.A., Q4 2017 Earnings Call, Feb 01, 2018'}",465599854,-864331246,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Advanced'],Advanced,1
290,"We talked about the 6% in Q1 and how, as we go through the year, we'll continue to grow. Fromthe standpoint we've been sampling Skylake to the cloud guys now for some period of time, in fact,backed into latter half of last year, but you really don't see the ramp of Skylake in volume at any of thecustomers, whether it be the cloud guys or the rest of the enterprise and networking and all until thesecond half. That's really when the volume kicks in on the server side.","{'meta': 'Intel Corporation, Q1 2017 Earnings Call, Apr 27, 2017'}",1424466399,-1632584042,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Release'],Release,1
291,"The Data Center Group had record revenue of $4.1 billion. The 12%growth year-over-year is driven by strength in the cloud and improvement in our enterprise business. The Data Center Group had operating profit of $2.1 billion, up 9% year-over-year.","{'meta': 'Intel Corporation, Q3 2015 Earnings Call, Oct 13, 2015'}",-643069362,1327619140,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Release'],Release,1
292,"On October 1 at Oracle OpenWorld, we'll announce the next generation of the OracleDatabase. When we deliver it by the end of this calendar year, Oracle will become the world's first fullyautonomous database. Based on machine learning, this new version of Oracle is totally automated self-driving system thatdoes not require a human being either to manage the database or tune the database.","{'meta': 'Oracle Corporation, Q1 2018 Earnings Call, Sep 14, 2017'}",-1314953919,-171609630,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Plan'],Plan,1
293,"GitHub surpassed 36 million registered users,and free private repositories expanded the opportunities for all developers, with private repo creationmore than doubling this quarter. The new Visual Studio 2019 optimizes developer productivity and teamcollaboration. And I'm excited to share more about how we are empowering developers at our BuildConference in 2 weeks.","{'meta': 'Microsoft Corporation, Q3 2019 Earnings Call, Apr 24, 2019'}",-25911310,-1989828342,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Advanced'],Advanced,1
294,"and you know that, the upsides we are pursuing,of course, relate to emerging handset vendors are still unlicensed and -- but also the IoT side, of course,and even 5G patterns. But I would say, if you have the longer-term horizon 2020, we have taken a robustview in our own planning and in our own targets, I think, when it comes to the IPR revenue to seeing thatas rather stable in the planning and such.","{'meta': 'Telefonaktiebolaget LM Ericsson (publ), Q1 2018 Earnings Call, Apr 20, 2018'}",-907254683,1381785338,,,,,,choice,accept,"[{'id': 'Plan', 'text': 'Plan'}, {'id': 'Pilot', 'text': 'Pilot'}, {'id': 'Release', 'text': 'Release'}, {'id': 'Advanced', 'text': 'Advanced'}]",['Plan'],Plan,1
